"PROJECT_CODE","STATION_ID","Date","TEST_NAME","Replicate 2","Replicate 3","Replicate 1","mean","Diff rep 1 - rep 2","Diff rep 1 - rep 3","Diff rep 2 - rep 3"
"OLIT","TIN16100",2016-07-05,"NITRITE-N",0.004,0.004,0.002,0.003,-0.002,-0.002,0
"OLIT","TIN16100",2016-07-05,"PHOSPHATE, ORTHO AS P",0.002,0.002,0.002,0.002,0,0,0
"OLIT","TIN16100",2016-07-05,"PHOSPHATE, DISSOLVED AS P",0.006,0.006,0.012,0.009,0.006,0.006,0
"OLIT","TIN16100",2016-07-05,"COLOR",115,116,75,95,-40,-41,-1
"OLIT","TIN16100",2016-07-05,"PHOSPHATE, TOTAL AS P",0.012,0.013,0.035,0.0235,0.023,0.022,-0.000999999999999999
"OLIT","TIN16100",2016-07-05,"MAGNESIUM",6.1,6.1,7.6,6.85,1.5,1.5,0
"OLIT","TIN16100",2016-07-05,"CALCIUM",25.5,25.3,32.6,29.05,7.1,7.3,0.199999999999999
"OLIT","TIN16100",2016-07-05,"SODIUM",25.2,25.1,22.1,23.65,-3.1,-3,0.0999999999999979
"OLIT","TIN16100",2016-07-05,"POTASSIUM",2,2,4.4,3.2,2.4,2.4,0
"OLIT","TIN16100",2016-07-05,"CHLORIDE",42.6,42.9,41.4,42,-1.2,-1.5,-0.299999999999997
"OLIT","FEBOUT",2016-10-03,"CALCIUM",29.1,30.8,29.5,29.3,0.399999999999999,-1.3,-1.7
"OLIT","FEBOUT",2016-10-03,"MAGNESIUM",6.8,7.2,6.8,6.8,0,-0.4,-0.4
"OLIT","FEBOUT",2016-10-03,"SODIUM",18.5,19.6,18.9,18.7,0.399999999999999,-0.700000000000003,-1.1
"OLIT","FEBOUT",2016-10-03,"POTASSIUM",4.3,4.5,4.3,4.3,0,-0.2,-0.2
"OLIT","FEBOUT",2016-10-03,"CHLORIDE",34.1,34,33.9,34,-0.200000000000003,-0.100000000000001,0.100000000000001
"OLIT","FEBOUT",2016-10-03,"COLOR",75,74,73,74,-2,-1,1
"OLIT","FEBOUT",2016-10-03,"AMMONIA-N",0.029,0.023,0.021,0.025,-0.008,-0.002,0.006
"OLIT","FEBOUT",2016-10-03,"NITRATE+NITRITE-N",0.039,0.039,0.041,0.04,0.002,0.002,0
"OLIT","FEBOUT",2016-10-03,"PHOSPHATE, ORTHO AS P",0.002,0.002,0.002,0.002,0,0,0
"OLIT","FEBOUT",2016-10-03,"NITRITE-N",0.004,0.005,0.005,0.0045,0.001,0,-0.001
"OLIT","FEBOUT",2016-10-03,"PHOSPHATE, DISSOLVED AS P",0.008,0.01,0.009,0.0085,0.000999999999999999,-0.001,-0.002
"OLIT","FEBOUT",2016-10-03,"PHOSPHATE, TOTAL AS P",0.052,0.055,0.05,0.051,-0.00199999999999999,-0.005,-0.003
"OLIT","TIN16100",2017-01-03,"POTASSIUM",4.4,4.4,4.3,4.35,-0.100000000000001,-0.100000000000001,0
"OLIT","TIN16100",2017-01-03,"SODIUM",26.8,27.1,27.1,26.95,0.300000000000001,0,-0.300000000000001
"OLIT","TIN16100",2017-01-03,"MAGNESIUM",8.4,8.5,8.5,8.45,0.0999999999999996,0,-0.0999999999999996
"OLIT","TIN16100",2017-01-03,"CALCIUM",36,36.5,36.6,36.3,0.600000000000001,0.100000000000001,-0.5
"OLIT","TIN16100",2017-01-03,"CHLORIDE",45.6,47.6,47.6,46.6,2,0,-2
"OLIT","TIN16100",2017-01-03,"COLOR",45,45,45,45,0,0,0
"OLIT","TIN16100",2017-01-03,"AMMONIA-N",0.024,0.023,0.033,0.0285,0.009,0.01,0.001
"OLIT","TIN16100",2017-01-03,"NITRATE+NITRITE-N",0.005,0.005,0.005,0.005,0,0,0
"OLIT","TIN16100",2017-01-03,"NITRITE-N",0.002,0.002,0.002,0.002,0,0,0
"OLIT","TIN16100",2017-01-03,"PHOSPHATE, ORTHO AS P",0.002,0.002,0.002,0.002,0,0,0
"OLIT","TIN16100",2017-01-03,"PHOSPHATE, DISSOLVED AS P",0.011,0.011,0.01,0.0105,-0.000999999999999999,-0.000999999999999999,0
"OLIT","TIN16100",2017-01-03,"PHOSPHATE, TOTAL AS P",0.039,0.038,0.04,0.0395,0.001,0.002,0.001
"OLIT","TIN13700",2017-09-18,"MAGNESIUM",7.6,7.7,8.1,7.85,0.5,0.399999999999999,-0.100000000000001
"OLIT","TIN13700",2017-09-18,"SODIUM",23.1,23.4,24.8,23.95,1.7,1.4,-0.299999999999997
"OLIT","TIN13700",2017-09-18,"CALCIUM",33.7,34,36.2,34.95,2.5,2.2,-0.299999999999997
"OLIT","TIN13700",2017-09-18,"POTASSIUM",5.4,5.5,5.8,5.6,0.399999999999999,0.3,-0.0999999999999996
"OLIT","TIN13700",2017-09-18,"CHLORIDE",42.4,42.4,42.1,42.25,-0.299999999999997,-0.299999999999997,0
"OLIT","TIN13700",2017-09-18,"COLOR",73,74,72,72.5,-1,-2,-1
"OLIT","TIN13700",2017-09-18,"AMMONIA-N",0.01,0.01,0.01,0.01,0,0,0
"OLIT","TIN13700",2017-09-18,"NITRATE+NITRITE-N",0.005,0.005,0.01,0.0075,0.005,0.005,0
"OLIT","TIN13700",2017-09-18,"NITRITE-N",0.002,0.002,0.002,0.002,0,0,0
"OLIT","TIN13700",2017-09-18,"PHOSPHATE, ORTHO AS P",0.002,0.002,0.002,0.002,0,0,0
"OLIT","TIN13700",2017-09-18,"PHOSPHATE, DISSOLVED AS P",0.014,0.013,0.014,0.014,0,0.001,0.001
"OLIT","TIN13700",2017-09-18,"PHOSPHATE, TOTAL AS P",0.058,0.056,0.058,0.058,0,0.002,0.002
"OLIT","TIN13700",2017-12-18,"CHLORIDE",36,36.1,36,36,0,-0.100000000000001,-0.100000000000001
"OLIT","TIN13700",2017-12-18,"CALCIUM",28.6,28.7,30.6,29.6,2,1.9,-0.0999999999999979
"OLIT","TIN13700",2017-12-18,"POTASSIUM",6.2,6.2,6.5,6.35,0.3,0.3,0
"OLIT","TIN13700",2017-12-18,"SODIUM",19.6,19.7,20.7,20.15,1.1,1,-0.0999999999999979
"OLIT","TIN13700",2017-12-18,"MAGNESIUM",6.1,6.1,6.4,6.25,0.300000000000001,0.300000000000001,0
"OLIT","TIN13700",2017-12-18,"COLOR",100,100,99,99.5,-1,-1,0
"OLIT","TIN13700",2017-12-18,"AMMONIA-N",0.177,0.179,0.169,0.173,-0.00799999999999998,-0.00999999999999998,-0.002
"OLIT","TIN13700",2017-12-18,"NITRATE+NITRITE-N",0.069,0.067,0.074,0.0715,0.00499999999999999,0.00699999999999999,0.002
"OLIT","TIN13700",2017-12-18,"PHOSPHATE, ORTHO AS P",0.048,0.05,0.049,0.0485,0.001,-0.001,-0.002
"OLIT","TIN13700",2017-12-18,"NITRITE-N",0.007,0.007,0.007,0.007,0,0,0
"OLIT","TIN13700",2017-12-18,"PHOSPHATE, DISSOLVED AS P",0.059,0.06,0.06,0.0595,0.001,0,-0.001
"OLIT","TIN13700",2017-12-18,"PHOSPHATE, TOTAL AS P",0.083,0.084,0.083,0.083,0,-0.001,-0.001
"OLIT","FEBIN",2019-10-07,"CALCIUM",22.5,23.4,23.1,22.8,0.600000000000001,-0.299999999999997,-0.899999999999999
"OLIT","FEBIN",2019-10-07,"CHLORIDE",32.2,32.8,32.2,32.2,0,-0.599999999999994,-0.599999999999994
"OLIT","FEBIN",2019-10-07,"COLOR",334,313,314,324,-20,1,21
"OLIT","FEBIN",2019-10-07,"POTASSIUM",3.7,3.9,3.8,3.75,0.0999999999999996,-0.1,-0.2
"OLIT","FEBIN",2019-10-07,"MAGNESIUM",5.8,5.9,5.9,5.85,0.100000000000001,0,-0.100000000000001
"OLIT","FEBIN",2019-10-07,"SODIUM",16.3,17.1,16.9,16.6,0.599999999999998,-0.200000000000003,-0.800000000000001
"OLIT","FEBIN",2019-10-07,"AMMONIA-N",0.037,0.032,0.037,0.037,0,0.005,0.005
"OLIT","FEBIN",2019-10-07,"NITRITE-N",0.008,0.007,0.007,0.0075,-0.001,0,0.001
"OLIT","FEBIN",2019-10-07,"NITRATE+NITRITE-N",0.092,0.056,0.062,0.077,-0.03,0.006,0.036
"OLIT","FEBIN",2019-10-07,"PHOSPHATE, ORTHO AS P",0.059,0.053,0.053,0.056,-0.006,0,0.006
"OLIT","FEBIN",2019-10-07,"PHOSPHATE, DISSOLVED AS P",0.089,0.076,0.078,0.0835,-0.011,0.002,0.013
"OLIT","FEBIN",2019-10-07,"PHOSPHATE, TOTAL AS P",0.169,0.162,0.162,0.1655,-0.00700000000000001,0,0.00700000000000001
"OLIT","TIN16100",2020-01-06,"PHOSPHATE, DISSOLVED AS P",0.012,0.011,0.013,0.0125,0.000999999999999999,0.002,0.001
"OLIT","TIN16100",2020-01-06,"PHOSPHATE, TOTAL AS P",0.028,0.034,0.042,0.035,0.014,0.008,-0.006
"OLIT","TIN16100",2020-01-06,"CALCIUM",44.1,43.7,44.1,44.1,0,0.399999999999999,0.399999999999999
"OLIT","TIN16100",2020-01-06,"CHLORIDE",69.5,69.6,69.7,69.6,0.200000000000003,0.100000000000009,-0.0999999999999943
"OLIT","TIN16100",2020-01-06,"COLOR",89,86,89,89,0,3,3
"OLIT","TIN16100",2020-01-06,"POTASSIUM",6.3,6.3,6.3,6.3,0,0,0
"OLIT","TIN16100",2020-01-06,"MAGNESIUM",10.5,10.4,10.4,10.45,-0.0999999999999996,0,0.0999999999999996
"OLIT","TIN16100",2020-01-06,"SODIUM",39.2,39,39.4,39.3,0.199999999999996,0.399999999999999,0.200000000000003
"OLIT","TIN16100",2020-01-06,"AMMONIA-N",0.018,0.015,0.012,0.015,-0.006,-0.003,0.003
"OLIT","TIN16100",2020-01-06,"NITRITE-N",0.002,0.002,0.002,0.002,0,0,0
"OLIT","TIN16100",2020-01-06,"NITRATE+NITRITE-N",0.005,0.005,0.005,0.005,0,0,0
"OLIT","TIN16100",2020-01-06,"PHOSPHATE, ORTHO AS P",0.002,0.002,0.002,0.002,0,0,0
"WCA1T","LOXA107U",2010-03-03,"PHOSPHATE, TOTAL AS P",0.008,0.008,0.008,0.008,0,0,0
"WCA1T","LOXA139",2010-05-05,"PHOSPHATE, TOTAL AS P",0.008,0.008,0.008,0.008,0,0,0
"WCA1T","LOXA107",2010-09-09,"PHOSPHATE, TOTAL AS P",0.017,0.014,0.016,0.0165,-0.001,0.002,0.003
"WCA1T","LOXA106",2010-11-04,"PHOSPHATE, TOTAL AS P",0.008,0.008,0.008,0.008,0,0,0
"WCA1T","LOXA135",2011-03-10,"PHOSPHATE, TOTAL AS P",0.047,0.042,0.06,0.0535,0.013,0.018,0.005
"WCA1T","LOXA104",2011-06-09,"PHOSPHATE, TOTAL AS P",0.026,0.027,0.026,0.026,0,-0.001,-0.001
"WCA1T","LOXA104",2011-08-04,"PHOSPHATE, TOTAL AS P",0.025,0.025,0.027,0.026,0.002,0.002,0
"WCA1T","LOXA105",2011-11-10,"PHOSPHATE, TOTAL AS P",0.015,0.014,0.015,0.015,0,0.000999999999999999,0.000999999999999999
"WCA1T","LOXA108",2012-05-17,"PHOSPHATE, TOTAL AS P",0.012,0.009,0.011,0.0115,-0.001,0.002,0.003
"WCA1T","LOXA105",2012-08-09,"PHOSPHATE, TOTAL AS P",0.012,0.012,0.012,0.012,0,0,0
"WCA1T","LOXA139",2012-11-14,"POTASSIUM",1.9,1.8,1.8,1.85,-0.0999999999999999,0,0.0999999999999999
"WCA1T","LOXA139",2012-11-14,"SODIUM",16.8,16.6,16.7,16.75,-0.100000000000001,0.0999999999999979,0.199999999999999
"WCA1T","LOXA139",2012-11-14,"MAGNESIUM",2.5,2.5,2.5,2.5,0,0,0
"WCA1T","LOXA139",2012-11-14,"CALCIUM",8.3,8.2,8.3,8.3,0,0.100000000000001,0.100000000000001
"WCA1T","LOXA139",2012-11-14,"PHOSPHATE, TOTAL AS P",0.006,0.006,0.007,0.0065,0.001,0.001,0
"WCA1T","LOXA139",2012-11-14,"NITRATE+NITRITE-N",0.005,0.005,0.005,0.005,0,0,0
"WCA1T","LOXA139",2012-11-14,"CHLORIDE",29.7,29.9,30,29.85,0.300000000000001,0.100000000000001,-0.199999999999999
"WCA1T","LOXA139",2012-11-14,"SULFATE",0.1,0.1,0.1,0.1,0,0,0
"WCA1T","LOXA139",2012-11-14,"KJELDAHL NITROGEN, TOTAL",1.21,1.09,1.17,1.19,-0.04,0.0799999999999998,0.12
"WCA1T","LOXAZ0",2013-02-20,"POTASSIUM",9.9,10.3,10.1,10,0.199999999999999,-0.200000000000001,-0.4
"WCA1T","LOXAZ0",2013-02-20,"CHLORIDE",151,150,150,150.5,-1,0,1
"WCA1T","LOXAZ0",2013-02-20,"SULFATE",60.4,60.5,60.4,60.4,0,-0.100000000000001,-0.100000000000001
"WCA1T","LOXAZ0",2013-02-20,"KJELDAHL NITROGEN, TOTAL",1.79,1.79,1.77,1.78,-0.02,-0.02,0
"WCA1T","LOXAZ0",2013-02-20,"NITRATE+NITRITE-N",0.152,0.152,0.154,0.153,0.002,0.002,0
"WCA1T","LOXAZ0",2013-02-20,"PHOSPHATE, TOTAL AS P",0.024,0.024,0.025,0.0245,0.001,0.001,0
"WCA1T","LOXAZ0",2013-02-20,"CALCIUM",56.2,58.3,57.4,56.8,1.2,-0.899999999999999,-2.09999999999999
"WCA1T","LOXAZ0",2013-02-20,"MAGNESIUM",20.3,21.1,20.7,20.5,0.399999999999999,-0.400000000000002,-0.800000000000001
"WCA1T","LOXAZ0",2013-02-20,"SODIUM",97.4,101.5,97.4,97.4,0,-4.09999999999999,-4.09999999999999
"WCA1T","LOXAZ4",2013-08-12,"POTASSIUM",0.6,0.5,0.5,0.55,-0.1,0,0.1
"WCA1T","LOXAZ4",2013-08-12,"SODIUM",6.3,6.3,6.4,6.35,0.100000000000001,0.100000000000001,0
"WCA1T","LOXAZ4",2013-08-12,"MAGNESIUM",1.6,1.6,1.6,1.6,0,0,0
"WCA1T","LOXAZ4",2013-08-12,"CALCIUM",4.5,4.5,4.6,4.55,0.0999999999999996,0.0999999999999996,0
"WCA1T","LOXAZ4",2013-08-12,"CHLORIDE",9.2,8.7,8.8,9,-0.399999999999999,0.100000000000001,0.5
"WCA1T","LOXAZ4",2013-08-12,"SULFATE",0.1,0.1,0.1,0.1,0,0,0
"WCA1T","LOXAZ4",2013-08-12,"NITRATE+NITRITE-N",0.005,0.005,0.005,0.005,0,0,0
"WCA1T","LOXAZ4",2013-08-12,"KJELDAHL NITROGEN, TOTAL",0.79,0.81,0.77,0.78,-0.02,-0.04,-0.02
"WCA1T","LOXAZ4",2013-08-12,"PHOSPHATE, TOTAL AS P",0.006,0.006,0.006,0.006,0,0,0
"WCA1T","LOXAZ0",2013-11-20,"CALCIUM",56.6,57.5,56.5,56.55,-0.100000000000001,-1,-0.899999999999999
"WCA1T","LOXAZ0",2013-11-20,"MAGNESIUM",18.4,18.7,18.4,18.4,0,-0.300000000000001,-0.300000000000001
"WCA1T","LOXAZ0",2013-11-20,"SODIUM",66.6,67.6,66.2,66.4,-0.399999999999991,-1.39999999999999,-1
"WCA1T","LOXAZ0",2013-11-20,"POTASSIUM",7.2,7.3,7.1,7.15,-0.100000000000001,-0.2,-0.0999999999999996
"WCA1T","LOXAZ0",2013-11-20,"CHLORIDE",107,108,108,107.5,1,0,-1
"WCA1T","LOXAZ0",2013-11-20,"SULFATE",56,55.8,56.5,56.25,0.5,0.700000000000003,0.200000000000003
"WCA1T","LOXAZ0",2013-11-20,"NITRATE+NITRITE-N",0.01,0.01,0.01,0.01,0,0,0
"WCA1T","LOXAZ0",2013-11-20,"KJELDAHL NITROGEN, TOTAL",1.43,1.41,1.41,1.42,-0.02,0,0.02
"WCA1T","LOXAZ0",2013-11-20,"PHOSPHATE, TOTAL AS P",0.02,0.021,0.02,0.02,0,-0.001,-0.001
"WCA1T","LOXAZ1",2014-02-10,"CALCIUM",58.2,60.2,61.5,59.85,3.3,1.3,-2
"WCA1T","LOXAZ1",2014-02-10,"MAGNESIUM",19,19.9,20.5,19.75,1.5,0.600000000000001,-0.899999999999999
"WCA1T","LOXAZ1",2014-02-10,"SODIUM",80.1,82.4,84.4,82.25,4.30000000000001,2,-2.30000000000001
"WCA1T","LOXAZ1",2014-02-10,"POTASSIUM",9.2,9.8,10.1,9.65,0.9,0.299999999999999,-0.600000000000001
"WCA1T","LOXAZ1",2014-02-10,"CHLORIDE",123,123,117,120,-6,-6,0
"WCA1T","LOXAZ1",2014-02-10,"SULFATE",46.9,47,44.6,45.75,-2.3,-2.4,-0.100000000000001
"WCA1T","LOXAZ1",2014-02-10,"NITRATE+NITRITE-N",0.005,0.005,0.005,0.005,0,0,0
"WCA1T","LOXAZ1",2014-02-10,"KJELDAHL NITROGEN, TOTAL",1.35,1.35,1.35,1.35,0,0,0
"WCA1T","LOXAZ1",2014-02-10,"PHOSPHATE, TOTAL AS P",0.018,0.019,0.017,0.0175,-0.000999999999999997,-0.002,-0.001
"WCA1T","LOXAZ0",2014-05-12,"MAGNESIUM",15.6,14.7,15.1,15.35,-0.5,0.4,0.9
"WCA1T","LOXAZ0",2014-05-12,"CALCIUM",41.2,38.3,39.8,40.5,-1.40000000000001,1.5,2.90000000000001
"WCA1T","LOXAZ0",2014-05-12,"SODIUM",67.8,63.4,65.5,66.65,-2.3,2.1,4.4
"WCA1T","LOXAZ0",2014-05-12,"POTASSIUM",6.7,6.2,6.4,6.55,-0.3,0.2,0.5
"WCA1T","LOXAZ0",2014-05-12,"CHLORIDE",100,99.9,99.5,99.75,-0.5,-0.400000000000006,0.0999999999999943
"WCA1T","LOXAZ0",2014-05-12,"SULFATE",32.2,32.2,32.2,32.2,0,0,0
"WCA1T","LOXAZ0",2014-05-12,"NITRATE+NITRITE-N",0.017,0.01,0.01,0.0135,-0.007,0,0.007
"WCA1T","LOXAZ0",2014-05-12,"KJELDAHL NITROGEN, TOTAL",1.38,1.34,1.37,1.375,-0.00999999999999979,0.03,0.0399999999999998
"WCA1T","LOXAZ0",2014-05-12,"PHOSPHATE, TOTAL AS P",0.018,0.018,0.018,0.018,0,0,0
"WCA1T","LOXAZ2",2014-08-11,"CALCIUM",17.8,17.2,17.7,17.75,-0.100000000000001,0.5,0.600000000000001
"WCA1T","LOXAZ2",2014-08-11,"MAGNESIUM",4.4,4.4,4.4,4.4,0,0,0
"WCA1T","LOXAZ2",2014-08-11,"POTASSIUM",2,2,2,2,0,0,0
"WCA1T","LOXAZ2",2014-08-11,"SODIUM",14,13.8,14,14,0,0.199999999999999,0.199999999999999
"WCA1T","LOXAZ2",2014-08-11,"SULFATE",5.4,3.4,4.1,4.75,-1.3,0.7,2
"WCA1T","LOXAZ2",2014-08-11,"CHLORIDE",24.9,20.4,21.8,23.35,-3.1,1.4,4.5
"WCA1T","LOXAZ2",2014-08-11,"NITRATE+NITRITE-N",0.005,0.005,0.005,0.005,0,0,0
"WCA1T","LOXAZ2",2014-08-11,"KJELDAHL NITROGEN, TOTAL",0.76,0.74,0.78,0.77,0.02,0.04,0.02
"WCA1T","LOXAZ2",2014-08-11,"PHOSPHATE, TOTAL AS P",0.014,0.012,0.015,0.0145,0.000999999999999999,0.003,0.002
"WCA1T","LOXAZ0",2015-02-09,"CALCIUM",53.2,52.8,52.9,53.05,-0.300000000000004,0.100000000000001,0.400000000000006
"WCA1T","LOXAZ0",2015-02-09,"MAGNESIUM",19.5,19.4,19.4,19.45,-0.100000000000001,0,0.100000000000001
"WCA1T","LOXAZ0",2015-02-09,"POTASSIUM",8.6,8.5,8.5,8.55,-0.0999999999999996,0,0.0999999999999996
"WCA1T","LOXAZ0",2015-02-09,"SODIUM",87.3,85.7,85.1,86.2,-2.2,-0.600000000000009,1.59999999999999
"WCA1T","LOXAZ0",2015-02-09,"SULFATE",53.6,53.8,53.2,53.4,-0.399999999999999,-0.599999999999994,-0.199999999999996
"WCA1T","LOXAZ0",2015-02-09,"CHLORIDE",133,133,132,132.5,-1,-1,0
"WCA1T","LOXAZ0",2015-02-09,"NITRATE+NITRITE-N",0.017,0.012,0.013,0.015,-0.004,0.000999999999999999,0.005
"WCA1T","LOXAZ0",2015-02-09,"KJELDAHL NITROGEN, TOTAL",1.47,1.47,1.45,1.46,-0.02,-0.02,0
"WCA1T","LOXAZ0",2015-02-09,"PHOSPHATE, TOTAL AS P",0.015,0.016,0.015,0.015,0,-0.001,-0.001
"WCA1T","LOXAZ0",2015-05-19,"MAGNESIUM",12.9,13.2,13,12.95,0.0999999999999996,-0.199999999999999,-0.299999999999999
"WCA1T","LOXAZ0",2015-05-19,"CALCIUM",37.6,38.5,38,37.8,0.399999999999999,-0.5,-0.899999999999999
"WCA1T","LOXAZ0",2015-05-19,"SODIUM",54.8,56.4,55.7,55.25,0.900000000000006,-0.699999999999996,-1.6
"WCA1T","LOXAZ0",2015-05-19,"POTASSIUM",5.6,5.9,5.7,5.65,0.100000000000001,-0.2,-0.300000000000001
"WCA1T","LOXAZ0",2015-05-19,"CHLORIDE",85,84.6,84.7,84.85,-0.299999999999997,0.100000000000009,0.400000000000006
"WCA1T","LOXAZ0",2015-05-19,"SULFATE",25.3,24.4,24.4,24.85,-0.900000000000002,0,0.900000000000002
"WCA1T","LOXAZ0",2015-05-19,"NITRATE+NITRITE-N",0.01,0.01,0.017,0.0135,0.007,0.007,0
"WCA1T","LOXAZ0",2015-05-19,"KJELDAHL NITROGEN, TOTAL",1.32,1.37,1.31,1.315,-0.01,-0.0600000000000001,-0.05
"WCA1T","LOXAZ0",2015-05-19,"PHOSPHATE, TOTAL AS P",0.018,0.018,0.019,0.0185,0.001,0.001,0
"WCA1T","LOXAZ0",2015-08-11,"KJELDAHL NITROGEN, TOTAL",1.53,1.5,1.52,1.525,-0.01,0.02,0.03
"WCA1T","LOXAZ0",2015-08-11,"CALCIUM",47.6,49.8,47.5,47.55,-0.100000000000001,-2.3,-2.2
"WCA1T","LOXAZ0",2015-08-11,"POTASSIUM",6.7,7.2,7,6.85,0.3,-0.2,-0.5
"WCA1T","LOXAZ0",2015-08-11,"SODIUM",99.6,104.4,100,99.8,0.400000000000006,-4.40000000000001,-4.80000000000001
"WCA1T","LOXAZ0",2015-08-11,"MAGNESIUM",16.3,17,16.4,16.35,0.0999999999999979,-0.600000000000001,-0.699999999999999
"WCA1T","LOXAZ0",2015-08-11,"CHLORIDE",157,157,157,157,0,0,0
"WCA1T","LOXAZ0",2015-08-11,"SULFATE",38.5,38.5,38.5,38.5,0,0,0
"WCA1T","LOXAZ0",2015-08-11,"NITRATE+NITRITE-N",0.103,0.1,0.1,0.1015,-0.00299999999999999,0,0.00299999999999999
"WCA1T","LOXAZ0",2015-08-11,"PHOSPHATE, TOTAL AS P",0.022,0.023,0.024,0.023,0.002,0.001,-0.001
"WCA1T","LOXAZ0",2015-11-12,"CALCIUM",56.3,56.2,55.5,55.9,-0.799999999999997,-0.700000000000003,0.0999999999999943
"WCA1T","LOXAZ0",2015-11-12,"MAGNESIUM",18.7,18.9,18.7,18.7,0,-0.199999999999999,-0.199999999999999
"WCA1T","LOXAZ0",2015-11-12,"POTASSIUM",7.3,7.3,7.3,7.3,0,0,0
"WCA1T","LOXAZ0",2015-11-12,"SODIUM",76.7,76.6,75.7,76.2,-1,-0.899999999999991,0.100000000000009
"WCA1T","LOXAZ0",2015-11-12,"CHLORIDE",120,120,120,120,0,0,0
"WCA1T","LOXAZ0",2015-11-12,"SULFATE",59.3,59.3,58.9,59.1,-0.399999999999999,-0.399999999999999,0
"WCA1T","LOXAZ0",2015-11-12,"NITRATE+NITRITE-N",0.005,0.005,0.01,0.0075,0.005,0.005,0
"WCA1T","LOXAZ0",2015-11-12,"KJELDAHL NITROGEN, TOTAL",1.48,1.59,1.72,1.6,0.24,0.13,-0.11
"WCA1T","LOXAZ0",2015-11-12,"PHOSPHATE, TOTAL AS P",0.019,0.019,0.018,0.0185,-0.001,-0.001,0
"WCA1T","LOXAZ0",2016-02-08,"CHLORIDE",87.4,87.3,87.6,87.5,0.199999999999989,0.299999999999997,0.100000000000009
"WCA1T","LOXAZ0",2016-02-08,"CALCIUM",57.9,57.3,55.2,56.55,-2.7,-2.09999999999999,0.600000000000001
"WCA1T","LOXAZ0",2016-02-08,"SODIUM",58.4,58.1,55.7,57.05,-2.7,-2.4,0.299999999999997
"WCA1T","LOXAZ0",2016-02-08,"SULFATE",42.7,42.6,43.8,43.25,1.09999999999999,1.2,0.100000000000001
"WCA1T","LOXAZ0",2016-02-08,"NITRATE+NITRITE-N",0.402,0.403,0.394,0.398,-0.00800000000000001,-0.00900000000000001,-0.001
"WCA1T","LOXAZ0",2016-02-08,"KJELDAHL NITROGEN, TOTAL",1.47,1.54,1.44,1.455,-0.03,-0.1,-0.0700000000000001
"WCA1T","LOXAZ0",2016-02-08,"PHOSPHATE, TOTAL AS P",0.031,0.031,0.03,0.0305,-0.001,-0.001,0
"WCA1T","LOXAZ0",2016-02-08,"POTASSIUM",6.1,6,5.8,5.95,-0.3,-0.2,0.0999999999999996
"WCA1T","LOXAZ0",2016-02-08,"MAGNESIUM",15.4,15.4,14.6,15,-0.800000000000001,-0.800000000000001,0
"WCA1T","LOXAZ0",2016-05-09,"MAGNESIUM",14.2,14.3,14.4,14.3,0.200000000000001,0.0999999999999996,-0.100000000000001
"WCA1T","LOXAZ0",2016-05-09,"SODIUM",69.4,71.6,69.8,69.6,0.399999999999991,-1.8,-2.19999999999999
"WCA1T","LOXAZ0",2016-05-09,"POTASSIUM",5.3,5.6,5.3,5.3,0,-0.3,-0.3
"WCA1T","LOXAZ0",2016-05-09,"CALCIUM",55.9,59.7,56.1,56,0.200000000000003,-3.6,-3.8
"WCA1T","LOXAZ0",2016-05-09,"CHLORIDE",106,106,106,106,0,0,0
"WCA1T","LOXAZ0",2016-05-09,"SULFATE",40,40,39.9,39.95,-0.100000000000001,-0.100000000000001,0
"WCA1T","LOXAZ0",2016-05-09,"NITRATE+NITRITE-N",0.005,0.005,NA,NA,NA,NA,0
"WCA1T","LOXAZ0",2016-05-09,"KJELDAHL NITROGEN, TOTAL",1.36,1.39,1.39,1.375,0.0299999999999998,0,-0.0299999999999998
"WCA1T","LOXAZ0",2016-05-09,"PHOSPHATE, TOTAL AS P",0.024,0.023,0.024,0.024,0,0.001,0.001
"WCA1T","LOXAZ4",2016-08-08,"POTASSIUM",1.8,1.7,1.7,1.75,-0.1,0,0.1
"WCA1T","LOXAZ4",2016-08-08,"SODIUM",10.6,10.2,10,10.3,-0.6,-0.199999999999999,0.4
"WCA1T","LOXAZ4",2016-08-08,"CALCIUM",8.2,8,7.9,8.05,-0.299999999999999,-0.0999999999999996,0.199999999999999
"WCA1T","LOXAZ4",2016-08-08,"MAGNESIUM",2.6,2.5,2.5,2.55,-0.1,0,0.1
"WCA1T","LOXAZ4",2016-08-08,"SULFATE",0.4,0.4,0.1,0.25,-0.3,-0.3,0
"WCA1T","LOXAZ4",2016-08-08,"CHLORIDE",15.6,15.4,15.4,15.5,-0.199999999999999,0,0.199999999999999
"WCA1T","LOXAZ4",2016-08-08,"NITRATE+NITRITE-N",0.005,0.005,0.005,0.005,0,0,0
"WCA1T","LOXAZ4",2016-08-08,"KJELDAHL NITROGEN, TOTAL",0.84,0.87,0.84,0.84,0,-0.03,-0.03
"WCA1T","LOXAZ4",2016-08-08,"PHOSPHATE, TOTAL AS P",0.006,0.007,0.006,0.006,0,-0.001,-0.001
"WCA1T","LOXAZ0",2016-11-10,"SODIUM",101.3,102.4,100.8,101.05,-0.5,-1.60000000000001,-1.10000000000001
"WCA1T","LOXAZ0",2016-11-10,"MAGNESIUM",21.5,22,22,21.75,0.5,0,-0.5
